Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names;NED notes;OpenNGC notes;Sources
LDN 987;DrkN;21:00:48.31;+50:40:48.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 988;DrkN;21:04:38.23;+50:12:00.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 989;DrkN;21:21:47.23;+47:32:50.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 990;DrkN;20:58:52.58;+51:16:42.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 991;DrkN;21:02:18.29;+50:52:53.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 992;DrkN;20:54:31.85;+52:01:28.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 993;DrkN;21:26:36.62;+47:25:03.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 994;DrkN;21:26:00.10;+47:39:01.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 995;DrkN;21:26:42.48;+47:31:03.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 996;DrkN;20:57:32.81;+51:56:38.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 997;DrkN;21:26:36.19;+47:41:03.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 998;DrkN;21:04:06.10;+51:11:58.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 999;DrkN;21:07:37.99;+50:42:09.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1000;DrkN;21:06:37.42;+50:52:06.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1001;DrkN;21:27:18.38;+47:41:05.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1002;DrkN;20:56:30.86;+52:41:35.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1003;DrkN;20:59:32.42;+52:21:44.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1004;DrkN;21:01:32.95;+52:21:51.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1005;DrkN;21:13:39.58;+50:42:27.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1006;DrkN;21:31:19.20;+47:48:16.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1007;DrkN;21:25:15.89;+48:52:59.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1008;DrkN;21:26:46.01;+49:03:04.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1009;DrkN;21:33:49.70;+47:53:22.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1010;DrkN;21:38:52.25;+47:03:35.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1011;DrkN;21:06:34.30;+52:22:06.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1012;DrkN;21:34:07.44;+48:06:23.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1013;DrkN;21:00:30.41;+53:21:47.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1014;DrkN;21:24:01.63;+49:59:56.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1015;DrkN;21:00:30.02;+53:31:47.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1016;DrkN;21:19:46.63;+51:00:44.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1017;DrkN;21:25:19.70;+50:10:00.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1018;DrkN;21:04:31.73;+53:17:00.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1019;DrkN;21:20:59.09;+50:56:48.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1020;DrkN;21:42:53.02;+47:13:45.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1021;DrkN;21:21:35.09;+51:01:49.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1022;DrkN;21:09:34.03;+52:52:15.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1023;DrkN;20:58:27.48;+54:21:41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1024;DrkN;21:42:16.44;+47:31:44.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1026;DrkN;21:01:29.14;+54:01:50.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1027;DrkN;21:06:32.09;+53:22:06.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1028;DrkN;21:05:31.44;+53:32:03.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1029;DrkN;21:01:28.73;+54:11:51.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1030;DrkN;21:46:30.14;+47:05:54.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1031;DrkN;21:45:53.81;+47:13:53.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1032;DrkN;21:03:29.50;+54:06:56.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1033;DrkN;20:37:13.75;+57:10:32.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1034;DrkN;21:05:30.29;+54:02:03.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1035;DrkN;21:44:40.78;+47:43:50.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1036;DrkN;20:38:14.02;+57:10:36.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1037;DrkN;20:54:23.59;+55:26:28.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1038;DrkN;20:46:18.77;+56:21:02.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1039;DrkN;20:42:16.18;+56:50:49.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1040;DrkN;21:46:35.28;+47:43:54.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1041;DrkN;20:38:13.01;+57:30:36.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1042;DrkN;21:49:12.43;+47:24:01.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1043;DrkN;21:39:49.22;+49:13:38.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1044;DrkN;20:41:14.38;+57:20:46.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1045;DrkN;21:48:23.88;+47:38:58.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1046;DrkN;21:43:20.95;+48:43:46.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1047;DrkN;21:48:05.50;+47:51:58.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1048;DrkN;21:35:16.15;+50:20:26.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1049;DrkN;20:42:14.16;+57:30:49.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1050;DrkN;21:05:28.30;+54:52:03.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1051;DrkN;20:42:44.30;+57:30:51.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1052;DrkN;21:47:53.06;+48:07:57.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1053;DrkN;20:59:24.41;+55:41:44.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1054;DrkN;21:34:45.34;+50:43:25.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1055;DrkN;21:53:13.78;+47:12:10.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1056;DrkN;20:58:23.23;+56:01:41.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1057;DrkN;21:43:49.80;+49:33:48.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1058;DrkN;21:02:24.46;+56:01:53.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1059;DrkN;21:40:47.06;+50:43:40.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1060;DrkN;21:11:29.11;+55:17:21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1061;DrkN;20:58:19.56;+57:21:41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1062;DrkN;21:13:29.14;+55:32:26.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1063;DrkN;21:07:25.13;+56:22:09.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1064;DrkN;21:13:28.92;+55:37:26.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1065;DrkN;21:07:24.70;+56:32:08.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1066;DrkN;21:47:49.13;+50:43:57.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1067;DrkN;21:09:24.91;+56:42:15.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1068;DrkN;21:06:16.80;+57:07:05.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1069;DrkN;21:08:24.14;+56:52:12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1070;DrkN;21:46:48.29;+51:03:55.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1071;DrkN;20:58:17.11;+58:11:41.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1072;DrkN;21:16:28.46;+56:12:35.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1073;DrkN;21:48:18.22;+51:23:58.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1074;DrkN;21:34:39.48;+53:53:25.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1075;DrkN;21:31:37.49;+54:23:17.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1076;DrkN;20:49:20.88;+59:51:13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1077;DrkN;21:37:40.75;+53:43:32.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1078;DrkN;21:36:39.79;+54:03:30.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1079;DrkN;21:32:37.13;+54:43:19.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1080;DrkN;21:21:29.30;+56:32:49.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1081;DrkN;21:36:39.12;+54:23:30.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1082;DrkN;20:51:08.35;+60:11:19.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1083;DrkN;21:33:34.75;+55:58:22.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1084;DrkN;21:41:39.77;+54:53:43.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1085;DrkN;21:33:32.98;+56:45:22.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1086;DrkN;21:28:29.28;+57:33:09.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1087;DrkN;21:35:34.15;+56:33:27.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1088;DrkN;21:38:35.95;+56:13:35.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1089;DrkN;20:32:48.72;+63:30:18.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1090;DrkN;21:35:33.77;+56:43:27.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1091;DrkN;22:00:49.75;+52:54:27.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1092;DrkN;21:37:33.91;+56:58:32.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1093;DrkN;21:33:30.89;+57:38:22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1094;DrkN;20:32:46.37;+64:00:18.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1095;DrkN;21:42:37.20;+56:18:45.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1096;DrkN;21:31:29.11;+58:03:16.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1097;DrkN;21:46:39.84;+55:43:55.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1098;DrkN;21:34:31.25;+57:38:24.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1099;DrkN;21:36:32.59;+57:23:30.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1100;DrkN;20:34:47.11;+64:00:25.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1101;DrkN;21:39:34.63;+56:58:37.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1102;DrkN;21:32:29.50;+58:03:19.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1103;DrkN;21:41:41.95;+56:43:43.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1104;DrkN;21:42:06.10;+56:43:44.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1105;DrkN;21:37:08.40;+57:33:31.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1106;DrkN;21:42:35.93;+56:53:45.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1107;DrkN;21:56:45.72;+54:29:18.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1108;DrkN;21:26:23.23;+59:33:03.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1109;DrkN;21:51:41.47;+55:49:07.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1110;DrkN;21:39:32.52;+57:53:37.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1111;DrkN;21:39:32.52;+57:53:37.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1112;DrkN;21:38:31.73;+58:03:35.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1113;DrkN;21:44:36.00;+57:11:50.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1114;DrkN;21:49:39.55;+56:24:02.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1115;DrkN;21:46:37.22;+56:58:55.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1116;DrkN;21:36:29.74;+58:33:29.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1117;DrkN;21:38:31.13;+58:18:35.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1118;DrkN;21:46:36.72;+57:12:55.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1119;DrkN;21:13:11.33;+61:42:26.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1120;DrkN;21:47:37.22;+57:08:57.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1121;DrkN;21:40:31.97;+58:16:40.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1122;DrkN;20:32:39.72;+65:20:18.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1123;DrkN;21:39:31.10;+58:28:37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1124;DrkN;21:41:32.47;+58:13:42.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1125;DrkN;21:14:41.93;+61:42:30.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1126;DrkN;21:39:30.89;+58:33:37.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1127;DrkN;21:40:55.44;+58:33:41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1128;DrkN;21:41:31.68;+58:33:42.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1129;DrkN;21:46:35.18;+57:53:55.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1130;DrkN;21:44:33.46;+58:18:50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1131;DrkN;21:39:58.56;+59:33:38.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1132;DrkN;21:46:33.24;+58:43:55.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1133;DrkN;22:02:44.74;+56:14:31.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1134;DrkN;21:41:27.41;+60:13:42.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1135;DrkN;21:39:25.44;+60:38:37.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1136;DrkN;21:45:29.74;+59:58:52.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1137;DrkN;21:51:34.49;+59:04:07.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1138;DrkN;21:51:34.49;+59:04:07.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1139;DrkN;21:55:37.25;+58:34:16.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1140;DrkN;21:40:25.15;+60:53:40.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1141;DrkN;21:55:36.89;+58:44:16.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1142;DrkN;21:56:36.55;+59:04:18.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1143;DrkN;21:57:37.15;+58:59:20.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1144;DrkN;21:50:31.51;+60:07:04.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1145;DrkN;21:31:15.58;+62:43:16.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1146;DrkN;21:31:15.58;+62:43:16.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1147;DrkN;20:40:31.82;+67:20:44.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1148;DrkN;20:40:31.82;+67:20:44.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1149;DrkN;21:57:36.84;+59:07:20.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1150;DrkN;22:15:50.14;+55:59:58.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1151;DrkN;21:59:37.80;+59:04:25.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1152;DrkN;20:34:25.01;+68:00:24.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1153;DrkN;22:00:38.40;+58:59:27.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1154;DrkN;22:16:50.18;+56:13:00.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1155;DrkN;20:43:31.18;+67:40:54.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1156;DrkN;22:19:52.10;+55:45:06.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1157;DrkN;20:39:27.26;+68:00:41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1158;DrkN;20:44:31.63;+67:40:58.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1159;DrkN;22:06:41.78;+58:34:40.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1160;DrkN;22:04:40.08;+58:59:35.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1161;DrkN;22:19:51.48;+56:08:06.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1162;DrkN;21:20:01.73;+65:02:46.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1163;DrkN;22:20:51.82;+56:10:08.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1164;DrkN;22:06:40.58;+59:09:40.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1165;DrkN;22:07:10.97;+59:04:41.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1166;DrkN;22:05:39.24;+59:34:38.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1167;DrkN;21:03:44.50;+67:01:58.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1168;DrkN;20:56:37.85;+67:36:37.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1169;DrkN;22:07:09.55;+59:44:41.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1170;DrkN;21:01:40.32;+67:36:52.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1171;DrkN;20:53:32.09;+68:19:27.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1172;DrkN;21:02:40.37;+67:41:55.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1173;DrkN;21:04:41.38;+67:42:01.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1174;DrkN;21:02:37.46;+68:11:55.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1175;DrkN;22:13:40.30;+60:44:54.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1176;DrkN;21:31:00.02;+66:43:16.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1177;DrkN;21:18:45.77;+68:15:43.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1178;DrkN;22:09:04.42;+62:19:45.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1179;DrkN;22:27:19.78;+59:02:19.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1180;DrkN;22:26:49.18;+59:15:18.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1181;DrkN;21:42:08.45;+66:08:44.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1182;DrkN;22:13:07.39;+61:54:53.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1183;DrkN;21:42:08.11;+66:13:44.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1184;DrkN;22:20:43.56;+60:45:07.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1185;DrkN;22:29:20.59;+59:05:22.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1186;DrkN;22:13:37.13;+62:07:54.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1187;DrkN;22:37:57.14;+57:15:37.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1188;DrkN;22:16:39.48;+61:45:00.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1189;DrkN;22:38:57.55;+57:15:38.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1190;DrkN;22:30:51.17;+59:08:25.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1191;DrkN;22:14:06.67;+62:24:55.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1192;DrkN;22:33:53.42;+58:35:30.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1193;DrkN;22:14:36.94;+62:24:56.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1194;DrkN;22:32:52.15;+59:05:29.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1195;DrkN;22:26:45.41;+61:15:18.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1196;DrkN;22:26:45.41;+61:15:18.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1197;DrkN;22:37:54.67;+58:55:36.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1198;DrkN;22:36:53.45;+59:25:35.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1199;DrkN;21:35:54.05;+68:33:29.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1200;DrkN;22:45:58.54;+58:45:49.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1201;DrkN;22:23:38.95;+63:30:13.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1202;DrkN;22:26:41.50;+63:05:18.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1203;DrkN;22:27:42.22;+63:00:20.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1204;DrkN;22:26:41.14;+63:15:18.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1205;DrkN;22:45:56.11;+60:25:48.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1206;DrkN;22:28:39.46;+64:25:22.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1207;DrkN;22:29:40.01;+64:25:23.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1208;DrkN;22:30:40.58;+64:25:25.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1209;DrkN;22:29:39.22;+64:45:23.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1210;DrkN;22:44:52.90;+62:05:47.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1211;DrkN;22:46:53.81;+62:10:50.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1212;DrkN;22:47:54.26;+62:12:51.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1213;DrkN;22:31:38.69;+65:25:27.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1214;DrkN;22:33:39.02;+65:45:30.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1215;DrkN;22:51:56.57;+62:05:56.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1216;DrkN;22:51:56.30;+62:15:56.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1217;DrkN;22:13:07.97;+70:44:53.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1218;DrkN;23:02:01.61;+62:16:09.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1219;DrkN;22:11:35.62;+70:59:51.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1220;DrkN;23:04:03.22;+61:51:11.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1221;DrkN;22:28:26.02;+69:00:22.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1222;DrkN;23:05:03.86;+61:46:12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1223;DrkN;22:56:55.78;+64:16:03.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1224;DrkN;23:04:00.60;+63:46:11.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1225;DrkN;23:12:07.73;+61:36:19.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1226;DrkN;23:10:05.90;+62:16:17.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1227;DrkN;23:10:05.86;+62:19:17.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1228;DrkN;20:59:01.49;+77:31:46.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1229;DrkN;23:14:08.38;+61:59:21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
