Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names;NED notes;OpenNGC notes;Sources
LBN 967;Neb;05:39:29.11;-03:58:25.0;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 968;Neb;05:01:23.57;-08:55:41.5;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 969;Neb;05:24:26.64;-06:07:19.9;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 970;Neb;06:34:36.79;+02:37:35.0;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 971;Neb;06:34:36.79;+02:37:35.0;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 972;Neb;06:34:36.79;+02:37:35.0;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 973;Neb;06:34:36.79;+02:37:35.0;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 974;Neb;05:35:27.36;-05:28:07.3;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 975;Neb;04:59:22.42;-09:55:32.9;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 976;Neb;05:57:30.24;-02:59:43.4;;160;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 977;Neb;05:37:26.76;-05:58:16.3;;240;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 978;Neb;06:38:35.64;+01:37:17.8;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 979;Neb;05:36:25.87;-06:44:11.8;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 980;Neb;05:06:21.17;-10:56:02.4;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 981;Neb;04:35:17.71;-14:23:53.2;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 982;Neb;05:53:27.31;-05:29:26.2;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 983;Neb;06:43:34.27;+00:26:56.0;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 984;Neb;06:44:34.08;+00:16:52.0;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 985;Neb;05:56:26.93;-05:49:39.0;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 986;Neb;06:45:34.08;+00:16:47.6;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 987;Neb;06:44:33.89;+00:06:51.8;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 988;Neb;05:52:26.14;-06:29:21.5;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 989;Neb;05:47:25.18;-07:18:59.8;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 990;Neb;06:08:27.53;-05:18:31.7;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 991;Neb;05:11:19.32;-12:26:23.6;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 992;Neb;05:40:22.73;-09:23:29.0;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 993;Neb;06:08:26.47;-06:12:31.7;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 994;Neb;06:07:26.26;-06:23:27.2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 995;Neb;06:08:26.33;-06:20:31.6;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 996;Neb;06:10:26.52;-06:10:40.4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 997;Neb;06:10:26.47;-06:12:40.3;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 998;Neb;06:09:26.33;-06:20:35.9;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 999;Neb;06:08:26.11;-06:30:31.7;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1000;Neb;06:11:26.57;-06:08:44.5;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1001;Neb;05:32:20.88;-10:57:54.4;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1002;Neb;05:38:21.62;-10:18:20.2;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1003;Neb;06:14:26.42;-06:15:57.6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1004;Neb;06:15:26.38;-06:18:02.2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1005;Neb;05:30:19.68;-11:57:45.4;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1006;Neb;05:33:19.25;-12:17:58.6;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1007;Neb;05:39:19.82;-11:48:24.5;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1008;Neb;06:04:22.25;-09:45:14.0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1009;Neb;05:44:18.98;-12:28:46.2;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1010;Neb;05:42:18.38;-12:58:37.6;;200;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1011;Neb;06:05:20.76;-11:00:18.4;;240;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1012;Neb;06:59:28.42;-04:44:11.8;;12;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1013;Neb;07:08:29.04;-04:14:49.9;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1014;Neb;06:46:25.32;-07:20:16.4;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1015;Neb;06:30:22.51;-09:38:07.4;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1016;Neb;05:58:17.50;-13:39:47.5;;68;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1017;Neb;06:25:21.36;-10:33:45.4;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1018;Neb;06:14:19.56;-12:00:57.6;;43;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1019;Neb;05:58:16.87;-14:09:47.5;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1020;Neb;06:55:24.77;-07:53:55.0;;11;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1021;Neb;06:59:24.98;-07:44:11.8;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1022;Neb;06:56:24.38;-08:13:59.2;;22;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1023;Neb;07:00:23.71;-08:51:15.8;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1024;Neb;07:10:24.91;-07:54:58.0;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1025;Neb;06:05:14.57;-16:00:18.0;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1026;Neb;07:16:24.05;-08:45:23.0;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1027;Neb;07:04:21.96;-10:24:32.8;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1028;Neb;07:16:23.66;-09:05:22.9;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1029;Neb;07:21:24.48;-08:25:43.7;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1030;Neb;07:02:20.98;-11:14:24.4;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1031;Neb;07:24:24.53;-08:25:55.9;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1032;Neb;07:16:23.18;-09:30:23.0;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1033;Neb;07:06:21.22;-11:04:41.2;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1034;Neb;07:10:21.86;-10:34:58.1;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1035;Neb;07:03:20.69;-11:29:28.7;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1036;Neb;07:16:21.96;-10:35:22.9;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1037;Neb;07:05:20.04;-12:04:36.8;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1038;Neb;07:08:20.38;-11:49:49.4;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1039;Neb;07:05:19.82;-12:15:37.1;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1040;Neb;07:18:19.13;-13:05:31.2;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1041;Neb;07:18:19.08;-13:07:31.1;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1042;Neb;07:05:14.88;-16:24:36.7;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1043;Neb;07:09:12.50;-18:24:53.3;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1044;Neb;07:10:12.48;-18:27:57.6;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1045;Neb;07:25:15.19;-16:35:59.6;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1046;Neb;07:32:14.95;-17:00:28.1;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1047;Neb;06:55:06.55;-22:43:54.1;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1048;Neb;07:30:13.01;-18:35:20.0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1049;Neb;06:45:04.49;-24:03:11.5;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1050;Neb;07:30:12.31;-19:09:19.8;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1051;Neb;07:35:12.98;-18:46:40.1;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1052;Neb;06:54:05.18;-23:43:49.8;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1053;Neb;07:32:12.02;-19:28:27.8;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1054;Neb;07:19:08.45;-21:55:34.7;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1055;Neb;07:10:06.60;-23:04:57.4;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1056;Neb;07:05:04.87;-24:14:36.2;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1057;Neb;07:29:08.64;-22:06:15.8;;33;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1058;Neb;07:20:05.81;-23:59:38.8;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1059;Neb;07:23:05.81;-24:05:51.4;;300;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1060;Neb;07:27:05.33;-24:36:07.6;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1061;Neb;07:33:06.50;-23:56:31.9;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1062;Neb;07:36:04.92;-25:16:43.7;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1063;Neb;07:26:00.55;-28:06:03.2;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1064;Neb;07:24:59.09;-29:05:59.3;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1065;Neb;07:52:04.39;-26:27:46.8;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1066;Neb;07:52:04.39;-26:27:46.8;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1067;Neb;07:53:04.46;-26:27:50.8;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1068;Neb;07:17:56.14;-30:50:30.5;;110;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1069;Neb;09:49:29.21;-07:14:01.3;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1070;Neb;07:25:55.99;-31:16:03.0;;130;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1071;Neb;08:40:12.72;-22:20:41.3;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1072;Neb;07:44:56.11;-32:07:19.2;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1073;Neb;08:40:10.25;-24:40:41.2;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1074;Neb;08:44:11.11;-24:10:54.5;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1075;Neb;08:47:11.54;-24:01:04.4;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1076;Neb;08:50:10.94;-24:51:14.4;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1077;Neb;08:57:11.23;-25:11:36.6;;840;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1078;Neb;09:00:10.51;-26:11:46.0;;210;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1079;Neb;08:50:06.96;-28:31:14.2;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1080;Neb;08:53:07.46;-28:21:23.8;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1081;Neb;08:54:07.75;-28:11:26.9;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1082;Neb;09:07:08.66;-28:42:07.2;;360;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1083;Neb;09:12:09.77;-28:12:22.3;;300;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1084;Neb;09:07:06.55;-30:42:07.2;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1085;Neb;09:25:11.45;-28:02:59.3;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1086;Neb;09:16:07.18;-31:12:33.8;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1087;Neb;09:25:09.86;-29:42:59.0;;75;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1088;Neb;09:30:09.07;-31:13:12.7;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1089;Neb;09:57:14.59;-29:14:19.3;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1090;Neb;10:01:12.79;-32:14:28.3;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1091;Neb;15:19:02.78;-29:50:52.4;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1092;Neb;15:53:01.27;-25:58:53.0;;130;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1093;Neb;15:56:01.49;-25:58:41.9;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1094;Neb;16:00:02.40;-26:28:26.8;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1095;Neb;16:00:01.37;-25:38:26.9;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1096;Neb;16:12:05.16;-27:55:40.8;;12;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1097;Neb;15:52:58.27;-23:28:53.0;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1098;Neb;15:54:58.20;-23:18:45.7;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1099;Neb;16:00:58.39;-23:08:23.3;;130;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1100;Neb;16:29:06.77;-28:16:33.6;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1101;Neb;16:20:02.66;-25:37:09.5;;17;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1102;Neb;16:30:05.90;-27:36:29.5;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1103;Neb;16:33:06.77;-28:06:17.3;;240;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1104;Neb;16:21:02.71;-25:37:05.5;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1105;Neb;16:20:02.23;-25:17:09.6;;12;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1106;Neb;16:21:02.28;-25:17:05.6;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1107;Neb;16:29:04.49;-26:36:33.5;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1108;Neb;16:29:04.27;-26:26:33.7;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1109;Neb;16:26:01.49;-24:26:45.6;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1110;Neb;16:31:02.62;-25:06:25.6;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1111;Neb;16:26:00.22;-23:26:45.6;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1112;Neb;16:26:00.22;-23:26:45.6;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1113;Neb;16:12:54.53;-19:17:37.3;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1114;Neb;16:14:54.60;-19:17:29.4;;220;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1115;Neb;16:20:55.87;-20:07:05.9;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1116;Neb;17:33:15.50;-32:12:04.0;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1117;Neb;17:36:15.84;-32:21:50.8;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1118;Neb;16:48:02.52;-24:25:16.0;;300;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1119;Neb;16:25:55.49;-19:36:45.7;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1120;Neb;17:49:14.42;-31:20:54.2;;23;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1121;Neb;17:50:14.42;-31:20:49.9;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1122;Neb;15:40:40.56;-07:09:37.1;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1123;Neb;16:36:54.70;-18:36:01.4;;210;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1124;Neb;17:46:11.26;-29:21:07.2;;12;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 1125;Neb;17:47:11.06;-29:13:03.0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
